"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"86","Penelope jacucaca","White-browed Guan","Cracidae (Guans, Chachalacas, Curassows)","VU"
"1016773","Pipile cumanensis","Blue-throated Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1016775","Pipile grayi","White-throated Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","NT"
"89","Pipile cujubi","Red-throated Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"90","Pipile jacutinga","Black-fronted Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","EN"
"91","Aburria aburri","Wattled Guan","Cracidae (Guans, Chachalacas, Curassows)","NT"
"61","Ortalis cinereiceps","Grey-headed Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"62","Ortalis garrula","Chestnut-winged Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"63","Ortalis ruficauda","Rufous-vented Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"64","Ortalis erythroptera","Rufous-headed Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","VU"
"67","Ortalis canicollis","Chaco Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"30044","Ortalis columbiana","Colombian Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1099055","Ortalis guttata","Speckled Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"31359","Ortalis araucuan","East Brazilian Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1099056","Ortalis squamata","Scaled Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"70","Ortalis motmot","Little Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"71","Ortalis superciliaris","Buff-browed Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"96","Nothocrax urumutum","Nocturnal Curassow","Cracidae (Guans, Chachalacas, Curassows)","LC"
"103","Crax rubra","Great Curassow","Cracidae (Guans, Chachalacas, Curassows)","VU"
"104","Crax alberti","Blue-billed Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"105","Crax daubentoni","Yellow-knobbed Curassow","Cracidae (Guans, Chachalacas, Curassows)","NT"
"106","Crax alector","Black Curassow","Cracidae (Guans, Chachalacas, Curassows)","VU"
"1016866","Crax fasciolata","Bare-faced Curassow","Cracidae (Guans, Chachalacas, Curassows)","VU"
"1016867","Crax pinima","Belem Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"107","Crax globulosa","Wattled Curassow","Cracidae (Guans, Chachalacas, Curassows)","EN"
"109","Crax blumenbachii","Red-billed Curassow","Cracidae (Guans, Chachalacas, Curassows)","EN"
"97","Mitu tomentosum","Crestless Curassow","Cracidae (Guans, Chachalacas, Curassows)","NT"
"100","Mitu mitu","Alagoas Curassow","Cracidae (Guans, Chachalacas, Curassows)","EW"
"99","Mitu tuberosum","Razor-billed Curassow","Cracidae (Guans, Chachalacas, Curassows)","LC"
"98","Mitu salvini","Salvin's Curassow","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1016864","Pauxi unicornis","Horned Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"1016865","Pauxi koepckeae","Sira Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"101","Pauxi pauxi","Helmeted Curassow","Cracidae (Guans, Chachalacas, Curassows)","EN"
"1016868","Colinus cristatus","Crested Bobwhite","Odontophoridae (New World quails)","LC"
"324","Odontophorus gujanensis","Marbled Wood-quail","Odontophoridae (New World quails)","NT"
"325","Odontophorus capueira","Spot-winged Wood-quail","Odontophoridae (New World quails)","LC"
"327","Odontophorus erythrops","Rufous-fronted Wood-quail","Odontophoridae (New World quails)","LC"
"328","Odontophorus atrifrons","Black-fronted Wood-quail","Odontophoridae (New World quails)","VU"
"329","Odontophorus hyperythrus","Chestnut Wood-quail","Odontophoridae (New World quails)","LC"
"330","Odontophorus melanonotus","Dark-backed Wood-quail","Odontophoridae (New World quails)","VU"
"331","Odontophorus speciosus","Rufous-breasted Wood-quail","Odontophoridae (New World quails)","NT"
"332","Odontophorus dialeucos","Tacarcuna Wood-quail","Odontophoridae (New World quails)","VU"
"333","Odontophorus strophium","Gorgeted Wood-quail","Odontophoridae (New World quails)","VU"
"334","Odontophorus columbianus","Venezuelan Wood-quail","Odontophoridae (New World quails)","NT"
"336","Odontophorus balliviani","Stripe-faced Wood-quail","Odontophoridae (New World quails)","LC"
"337","Odontophorus stellatus","Starred Wood-quail","Odontophoridae (New World quails)","LC"
"342","Rhynchortyx cinctus","Tawny-faced Quail","Odontophoridae (New World quails)","LC"
"343","Anhima cornuta","Horned Screamer","Anhimidae (Screamers)","LC"
"344","Chauna chavaria","Northern Screamer","Anhimidae (Screamers)","NT"
"345","Chauna torquata","Southern Screamer","Anhimidae (Screamers)","LC"
"352","Dendrocygna viduata","White-faced Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"354","Dendrocygna autumnalis","Black-bellied Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"349","Dendrocygna bicolor","Fulvous Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"364","Heteronetta atricapilla","Black-headed Duck","Anatidae (Ducks, Geese, Swans)","LC"
"356","Nomonyx dominicus","Masked Duck","Anatidae (Ducks, Geese, Swans)","LC"
"1016727","Oxyura ferruginea","Andean Duck","Anatidae (Ducks, Geese, Swans)","LC"
"361","Oxyura vittata","Lake Duck","Anatidae (Ducks, Geese, Swans)","LC"
"372","Coscoroba coscoroba","Coscoroba Swan","Anatidae (Ducks, Geese, Swans)","LC"
"368","Cygnus melancoryphus","Black-necked Swan","Anatidae (Ducks, Geese, Swans)","LC"
"499","Mergus octosetaceus","Brazilian Merganser","Anatidae (Ducks, Geese, Swans)","CR"
"395","Neochen jubata","Orinoco Goose","Anatidae (Ducks, Geese, Swans)","NT"
"390","Chloephaga melanoptera","Andean Goose","Anatidae (Ducks, Geese, Swans)","LC"
"391","Chloephaga picta","Upland Goose","Anatidae (Ducks, Geese, Swans)","LC"
"392","Chloephaga hybrida","Kelp Goose","Anatidae (Ducks, Geese, Swans)","LC"
"393","Chloephaga poliocephala","Ashy-headed Goose","Anatidae (Ducks, Geese, Swans)","LC"
"394","Chloephaga rubidiceps","Ruddy-headed Goose","Anatidae (Ducks, Geese, Swans)","LC"
"409","Cairina moschata","Muscovy Duck","Anatidae (Ducks, Geese, Swans)","LC"
"9857","Sarkidiornis sylvicola","American Comb Duck","Anatidae (Ducks, Geese, Swans)","LC"
"416","Callonetta leucophrys","Ringed Teal","Anatidae (Ducks, Geese, Swans)","LC"
"421","Merganetta armata","Torrent Duck","Anatidae (Ducks, Geese, Swans)","LC"
"470","Netta peposaca","Rosy-billed Pochard","Anatidae (Ducks, Geese, Swans)","LC"
"471","Netta erythrophthalma","Southern Pochard","Anatidae (Ducks, Geese, Swans)","LC"
"475","Aythya collaris","Ring-necked Duck","Anatidae (Ducks, Geese, Swans)","LC"
"483","Aythya affinis","Lesser Scaup","Anatidae (Ducks, Geese, Swans)","LC"
"407","Tachyeres patachonicus","Flying Steamerduck","Anatidae (Ducks, Geese, Swans)","LC"
"405","Tachyeres leucocephalus","White-headed Steamerduck","Anatidae (Ducks, Geese, Swans)","VU"
"404","Tachyeres pteneres","Magellanic Steamerduck","Anatidae (Ducks, Geese, Swans)","LC"
"406","Tachyeres brachypterus","Falkland Steamerduck","Anatidae (Ducks, Geese, Swans)","LC"
"424","Lophonetta specularioides","Crested Duck","Anatidae (Ducks, Geese, Swans)","LC"
"425","Speculanas specularis","Spectacled Duck","Anatidae (Ducks, Geese, Swans)","NT"
"420","Amazonetta brasiliensis","Brazilian Teal","Anatidae (Ducks, Geese, Swans)","LC"
"463","Spatula puna","Puna Teal","Anatidae (Ducks, Geese, Swans)","LC"
"464","Spatula versicolor","Silver Teal","Anatidae (Ducks, Geese, Swans)","LC"
"446","Spatula platalea","Red Shoveler","Anatidae (Ducks, Geese, Swans)","LC"
"448","Spatula clypeata","Northern Shoveler","Anatidae (Ducks, Geese, Swans)","LC"
"444","Spatula cyanoptera","Cinnamon Teal","Anatidae (Ducks, Geese, Swans)","LC"
"443","Spatula discors","Blue-winged Teal","Anatidae (Ducks, Geese, Swans)","LC"
"430","Mareca americana","American Wigeon","Anatidae (Ducks, Geese, Swans)","LC"
"431","Mareca sibilatrix","Chiloe Wigeon","Anatidae (Ducks, Geese, Swans)","LC"
"435","Anas platyrhynchos","Mallard","Anatidae (Ducks, Geese, Swans)","LC"
"454","Anas bahamensis","White-cheeked Pintail","Anatidae (Ducks, Geese, Swans)","LC"
"457","Anas acuta","Northern Pintail","Anatidae (Ducks, Geese, Swans)","LC"
"459","Anas georgica","Yellow-billed Pintail","Anatidae (Ducks, Geese, Swans)","LC"
"32528","Anas andium","Andean Teal","Anatidae (Ducks, Geese, Swans)","LC"
"32680","Anas flavirostris","Yellow-billed Teal","Anatidae (Ducks, Geese, Swans)","LC"
"3632","Tachybaptus dominicus","Least Grebe","Podicipedidae (Grebes)","LC"
"3633","Podilymbus podiceps","Pied-billed Grebe","Podicipedidae (Grebes)","LC"
"3626","Rollandia rolland","White-tufted Grebe","Podicipedidae (Grebes)","LC"
"3627","Rollandia microptera","Titicaca Grebe","Podicipedidae (Grebes)","EN"
"3637","Podiceps major","Great Grebe","Podicipedidae (Grebes)","LC"
"3642","Podiceps andinus","Colombian Grebe","Podicipedidae (Grebes)","EX"
"1017061","Podiceps juninensis","Northern Silvery Grebe","Podicipedidae (Grebes)","NT"
"1017060","Podiceps occipitalis","Southern Silvery Grebe","Podicipedidae (Grebes)","LC"
"3644","Podiceps taczanowskii","Junin Grebe","Podicipedidae (Grebes)","EN"
"3645","Podiceps gallardoi","Hooded Grebe","Podicipedidae (Grebes)","CR"
"31025","Phoenicopterus ruber","American Flamingo","Phoenicopteridae (Flamingos)","LC"
"3770","Phoenicopterus chilensis","Chilean Flamingo","Phoenicopteridae (Flamingos)","NT"
"3772","Phoenicoparrus andinus","Andean Flamingo","Phoenicopteridae (Flamingos)","VU"
"3773","Phoenicoparrus jamesi","Puna Flamingo","Phoenicopteridae (Flamingos)","NT"
"3648","Phaethon aethereus","Red-billed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"3649","Phaethon rubricauda","Red-tailed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"3650","Phaethon lepturus","White-tailed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"2758","Eurypyga helias","Sunbittern","Eurypygidae (Sunbittern)","LC"
"2475","Patagioenas leucocephala","White-crowned Pigeon","Columbidae (Pigeons, Doves)","NT"
"2477","Patagioenas squamosa","Scaly-naped Pigeon","Columbidae (Pigeons, Doves)","LC"
"2476","Patagioenas speciosa","Scaled Pigeon","Columbidae (Pigeons, Doves)","LC"
"2478","Patagioenas corensis","Bare-eyed Pigeon","Columbidae (Pigeons, Doves)","LC"
"2479","Patagioenas picazuro","Picazuro Pigeon","Columbidae (Pigeons, Doves)","LC"
"1016841","Patagioenas maculosa","Spot-winged Pigeon","Columbidae (Pigeons, Doves)","LC"
"1016843","Patagioenas albipennis","White-winged Pigeon","Columbidae (Pigeons, Doves)","LC"
"1016546","Patagioenas albilinea","Southern Band-tailed Pigeon","Columbidae (Pigeons, Doves)","LC"
"2482","Patagioenas araucana","Chilean Pigeon","Columbidae (Pigeons, Doves)","LC"
"2484","Patagioenas cayennensis","Pale-vented Pigeon","Columbidae (Pigeons, Doves)","LC"
"2486","Patagioenas oenops","Peruvian Pigeon","Columbidae (Pigeons, Doves)","VU"
"2488","Patagioenas plumbea","Plumbeous Pigeon","Columbidae (Pigeons, Doves)","LC"
"2489","Patagioenas subvinacea","Ruddy Pigeon","Columbidae (Pigeons, Doves)","VU"
"2490","Patagioenas nigrirostris","Short-billed Pigeon","Columbidae (Pigeons, Doves)","LC"
"2491","Patagioenas goodsoni","Dusky Pigeon","Columbidae (Pigeons, Doves)","LC"
"1016837","Geotrygon purpurata","Purple Quail-dove","Columbidae (Pigeons, Doves)","EN"
"1016836","Geotrygon saphirina","Sapphire Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2602","Geotrygon montana","Ruddy Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2601","Geotrygon violacea","Violaceous Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2593","Leptotrygon veraguensis","Olive-backed Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2577","Leptotila verreauxi","White-tipped Dove","Columbidae (Pigeons, Doves)","LC"
"2583","Leptotila jamaicensis","Caribbean Dove","Columbidae (Pigeons, Doves)","LC"
"2585","Leptotila cassinii","Grey-chested Dove","Columbidae (Pigeons, Doves)","LC"
"2587","Leptotila conoveri","Tolima Dove","Columbidae (Pigeons, Doves)","NT"
"2586","Leptotila ochraceiventris","Ochre-bellied Dove","Columbidae (Pigeons, Doves)","VU"
"2579","Leptotila plumbeiceps","Grey-headed Dove","Columbidae (Pigeons, Doves)","LC"
"2582","Leptotila rufaxilla","Grey-fronted Dove","Columbidae (Pigeons, Doves)","LC"
"2584","Leptotila pallida","Pallid Dove","Columbidae (Pigeons, Doves)","LC"
"2578","Leptotila megalura","Yungas Dove","Columbidae (Pigeons, Doves)","LC"
"2598","Zentrygon frenata","White-throated Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2597","Zentrygon linearis","Lined Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2596","Zentrygon goldmani","Russet-crowned Quail-dove","Columbidae (Pigeons, Doves)","NT"
"32202","Zenaida asiatica","White-winged Dove","Columbidae (Pigeons, Doves)","LC"
"32014","Zenaida meloda","West Peruvian Dove","Columbidae (Pigeons, Doves)","LC"
"2559","Zenaida galapagoensis","Galapagos Dove","Columbidae (Pigeons, Doves)","NT"
"2556","Zenaida auriculata","Eared Dove","Columbidae (Pigeons, Doves)","LC"
"2554","Zenaida macroura","Mourning Dove","Columbidae (Pigeons, Doves)","LC"
"2561","Columbina squammata","Scaled Dove","Columbidae (Pigeons, Doves)","LC"
"2562","Columbina passerina","Common Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2563","Columbina minuta","Plain-breasted Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2565","Columbina buckleyi","Ecuadorian Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2564","Columbina talpacoti","Ruddy Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2566","Columbina picui","Picui Dove","Columbidae (Pigeons, Doves)","LC"
"2567","Columbina cruziana","Croaking Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2568","Columbina cyanopis","Blue-eyed Ground-dove","Columbidae (Pigeons, Doves)","CR"
"2572","Metriopelia ceciliae","Bare-faced Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2573","Metriopelia morenoi","Moreno's Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2574","Metriopelia melanoptera","Black-winged Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2575","Metriopelia aymara","Golden-spotted Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2569","Claravis pretiosa","Blue Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2576","Uropelia campestris","Long-tailed Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2570","Paraclaravis mondetoura","Maroon-chested Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2571","Paraclaravis geoffroyi","Purple-winged Ground-dove","Columbidae (Pigeons, Doves)","CR"
"2347","Steatornis caripensis","Oilbird","Steatornithidae (Oilbird)","LC"
"2348","Nyctibius grandis","Great Potoo","Nyctibiidae (Potoos)","LC"
"2349","Nyctibius aethereus","Long-tailed Potoo","Nyctibiidae (Potoos)","LC"
"2351","Nyctibius griseus","Common Potoo","Nyctibiidae (Potoos)","LC"
"2352","Nyctibius maculosus","Andean Potoo","Nyctibiidae (Potoos)","LC"
"2353","Nyctibius leucopterus","White-winged Potoo","Nyctibiidae (Potoos)","LC"
"30173","Phyllaemulor bracteatus","Rufous Potoo","Nyctibiidae (Potoos)","LC"
"2370","Chordeiles nacunda","Nacunda Nighthawk","Caprimulgidae (Nightjars)","LC"
"2364","Chordeiles pusillus","Least Nighthawk","Caprimulgidae (Nightjars)","LC"
"2367","Chordeiles minor","Common Nighthawk","Caprimulgidae (Nightjars)","LC"
"2366","Chordeiles acutipennis","Lesser Nighthawk","Caprimulgidae (Nightjars)","LC"
"30174","Chordeiles rupestris","Sand-colored Nighthawk","Caprimulgidae (Nightjars)","LC"
"2362","Lurocalis semitorquatus","Short-tailed Nighthawk","Caprimulgidae (Nightjars)","LC"
"2363","Lurocalis rufiventris","Rufous-bellied Nighthawk","Caprimulgidae (Nightjars)","LC"
"2369","Nyctiprogne leucopyga","Band-tailed Nighthawk","Caprimulgidae (Nightjars)","LC"
"2365","Nyctiprogne vielliardi","Bahian Nighthawk","Caprimulgidae (Nightjars)","LC"
"2395","Nyctipolus nigrescens","Blackish Nightjar","Caprimulgidae (Nightjars)","LC"
"2397","Nyctipolus hirundinaceus","Pygmy Nightjar","Caprimulgidae (Nightjars)","LC"
"1016888","Systellura roraimae","Tepui Nightjar","Caprimulgidae (Nightjars)","LC"
"1016545","Systellura decussata","Lesser Band-winged Nightjar","Caprimulgidae (Nightjars)","LC"
"1016543","Systellura longirostris","Greater Band-winged Nightjar","Caprimulgidae (Nightjars)","LC"
"2371","Nyctidromus albicollis","Pauraque","Caprimulgidae (Nightjars)","LC"
"2393","Nyctidromus anthonyi","Scrub Nightjar","Caprimulgidae (Nightjars)","LC"
"2440","Eleothreptus anomalus","Sickle-winged Nightjar","Caprimulgidae (Nightjars)","NT"
"2390","Eleothreptus candicans","White-winged Nightjar","Caprimulgidae (Nightjars)","VU"
"2437","Uropsalis segmentata","Swallow-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2438","Uropsalis lyra","Lyre-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"32357","Setopagis heterura","Todd's Nightjar","Caprimulgidae (Nightjars)","LC"
"32356","Setopagis parvula","Little Nightjar","Caprimulgidae (Nightjars)","LC"
"2396","Setopagis whitelyi","Roraiman Nightjar","Caprimulgidae (Nightjars)","LC"
"2394","Setopagis maculosa","Cayenne Nightjar","Caprimulgidae (Nightjars)","DD"
"2435","Hydropsalis climacocerca","Ladder-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2436","Hydropsalis torquata","Scissor-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2389","Hydropsalis cayennensis","White-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2391","Hydropsalis maculicaudus","Spot-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2439","Macropsalis forcipata","Long-trained Nightjar","Caprimulgidae (Nightjars)","LC"
"9795","Nyctiphrynus rosenbergi","Choco Poorwill","Caprimulgidae (Nightjars)","NT"
"2377","Nyctiphrynus ocellatus","Ocellated Poorwill","Caprimulgidae (Nightjars)","LC"
"2383","Antrostomus sericocaudatus","Silky-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2378","Antrostomus carolinensis","Chuck-will's-widow","Caprimulgidae (Nightjars)","NT"
"2379","Antrostomus rufus","Rufous Nightjar","Caprimulgidae (Nightjars)","LC"
"1699","Cypseloides cherriei","Spot-fronted Swift","Apodidae (Swifts)","DD"
"1701","Cypseloides cryptus","White-chinned Swift","Apodidae (Swifts)","LC"
"1695","Cypseloides niger","Black Swift","Apodidae (Swifts)","VU"
"1696","Cypseloides lemosi","White-chested Swift","Apodidae (Swifts)","LC"
"1697","Cypseloides rothschildi","Rothschild's Swift","Apodidae (Swifts)","NT"
"1698","Cypseloides fumigatus","Sooty Swift","Apodidae (Swifts)","LC"
"1702","Cypseloides senex","Great Dusky Swift","Apodidae (Swifts)","LC"
"1693","Streptoprocne rutila","Chestnut-collared Swift","Apodidae (Swifts)","LC"
"1694","Streptoprocne phelpsi","Tepui Swift","Apodidae (Swifts)","LC"
"1703","Streptoprocne zonaris","White-collared Swift","Apodidae (Swifts)","LC"
"1704","Streptoprocne biscutata","Biscutate Swift","Apodidae (Swifts)","LC"
"31097","Chaetura fumosa","Costa Rican Swift","Apodidae (Swifts)","LC"
"1754","Chaetura spinicaudus","Band-rumped Swift","Apodidae (Swifts)","LC"
"1756","Chaetura cinereiventris","Grey-rumped Swift","Apodidae (Swifts)","LC"
"1757","Chaetura egregia","Pale-rumped Swift","Apodidae (Swifts)","LC"
"1101846","Chaetura andrei","Andre's Swift","Apodidae (Swifts)","VU"
"1758","Chaetura pelagica","Chimney Swift","Apodidae (Swifts)","VU"
"1760","Chaetura chapmani","Chapman's Swift","Apodidae (Swifts)","LC"
"31915","Chaetura meridionalis","Southern Swift","Apodidae (Swifts)","LC"
"1761","Chaetura brachyura","Short-tailed Swift","Apodidae (Swifts)","LC"
"1764","Aeronautes montivagus","White-tipped Swift","Apodidae (Swifts)","LC"
"1765","Aeronautes andecolus","Andean Swift","Apodidae (Swifts)","LC"
"1767","Tachornis furcata","Pygmy Swift","Apodidae (Swifts)","LC"
"1768","Tachornis squamata","Fork-tailed Palm-swift","Apodidae (Swifts)","LC"
"1770","Panyptila cayennensis","Lesser Swallow-tailed Swift","Apodidae (Swifts)","LC"
"1994","Topaza pella","Crimson Topaz","Trochilidae (Hummingbirds)","LC"
"1993","Topaza pyra","Fiery Topaz","Trochilidae (Hummingbirds)","LC"
"1844","Florisuga mellivora","White-necked Jacobin","Trochilidae (Hummingbirds)","LC"
"1845","Florisuga fusca","Black Jacobin","Trochilidae (Hummingbirds)","LC"
"1824","Eutoxeres aquila","White-tipped Sicklebill","Trochilidae (Hummingbirds)","LC"
"1825","Eutoxeres condamini","Buff-tailed Sicklebill","Trochilidae (Hummingbirds)","LC"
"1827","Ramphodon naevius","Saw-billed Hermit","Trochilidae (Hummingbirds)","NT"
"1828","Glaucis dohrnii","Hook-billed Hermit","Trochilidae (Hummingbirds)","EN"
"1797","Glaucis aeneus","Bronzy Hermit","Trochilidae (Hummingbirds)","LC"
"1798","Glaucis hirsutus","Rufous-breasted Hermit","Trochilidae (Hummingbirds)","LC"
"1800","Threnetes ruckeri","Band-tailed Barbthroat","Trochilidae (Hummingbirds)","LC"
