"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"165","Pternistis bicalcaratus","Double-spurred Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"167","Pternistis icterorhynchus","Heuglin's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"166","Pternistis clappertoni","Clapperton's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"168","Pternistis harwoodi","Harwood's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"169","Pternistis adspersus","Red-billed Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"170","Pternistis capensis","Cape Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"172","Pternistis natalensis","Natal Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"171","Pternistis hildebrandti","Hildebrandt's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"173","Pternistis ahantensis","Ahanta Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"174","Pternistis squamatus","Scaly Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"175","Pternistis griseostriatus","Grey-striped Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"176","Pternistis leucoscepus","Yellow-necked Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"177","Pternistis rufopictus","Grey-breasted Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"178","Pternistis afer","Red-necked Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"179","Pternistis swainsonii","Swainson's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"184","Pternistis jacksoni","Jackson's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"183","Pternistis nobilis","Handsome Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"185","Pternistis camerunensis","Mount Cameroon Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"186","Pternistis swierstrai","Swierstra's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"1016850","Pternistis castaneicollis","Chestnut-naped Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016851","Pternistis atrifrons","Black-fronted Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"180","Pternistis erckelii","Erckel's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"181","Pternistis ochropectus","Djibouti Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","CR"
"155","Dendroperdix sephaena","Crested Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"151","Peliperdix coqui","Coqui Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"152","Peliperdix albogularis","White-throated Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"153","Peliperdix schlegelii","Schlegel's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"154","Peliperdix lathami","Forest Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"156","Scleroptila streptophora","Ring-necked Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"159","Scleroptila levaillantii","Red-winged Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"158","Scleroptila afra","Grey-winged Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"157","Scleroptila finschi","Finsch's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016778","Scleroptila psilolaema","Moorland Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"1016780","Scleroptila elgonensis","Elgon Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"1016848","Scleroptila shelleyi","Shelley's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016849","Scleroptila whytei","Whyte's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"162","Scleroptila gutturalis","Orange River Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"352","Dendrocygna viduata","White-faced Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"349","Dendrocygna bicolor","Fulvous Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"355","Thalassornis leuconotus","White-backed Duck","Anatidae (Ducks, Geese, Swans)","LC"
"360","Oxyura maccoa","Maccoa Duck","Anatidae (Ducks, Geese, Swans)","VU"
"359","Oxyura leucocephala","White-headed Duck","Anatidae (Ducks, Geese, Swans)","EN"
"371","Cygnus columbianus","Tundra Swan","Anatidae (Ducks, Geese, Swans)","LC"
"378","Anser anser","Greylag Goose","Anatidae (Ducks, Geese, Swans)","LC"
"376","Anser albifrons","Greater White-fronted Goose","Anatidae (Ducks, Geese, Swans)","LC"
"112634","Melanitta nigra","Common Scoter","Anatidae (Ducks, Geese, Swans)","LC"
"497","Mergellus albellus","Smew","Anatidae (Ducks, Geese, Swans)","LC"
"500","Mergus serrator","Red-breasted Merganser","Anatidae (Ducks, Geese, Swans)","LC"
"396","Alopochen aegyptiaca","Egyptian Goose","Anatidae (Ducks, Geese, Swans)","LC"
"30071","Alopochen mauritiana","Mauritius Shelduck","Anatidae (Ducks, Geese, Swans)","EX"
"30240","Alopochen kervazoi","Reunion Shelduck","Anatidae (Ducks, Geese, Swans)","EX"
"402","Tadorna tadorna","Common Shelduck","Anatidae (Ducks, Geese, Swans)","LC"
"397","Tadorna ferruginea","Ruddy Shelduck","Anatidae (Ducks, Geese, Swans)","LC"
"398","Tadorna cana","South African Shelduck","Anatidae (Ducks, Geese, Swans)","LC"
"408","Plectropterus gambensis","Spur-winged Goose","Anatidae (Ducks, Geese, Swans)","LC"
"1016940","Sarkidiornis melanotos","African Comb Duck","Anatidae (Ducks, Geese, Swans)","LC"
"415","Nettapus auritus","African Pygmy-goose","Anatidae (Ducks, Geese, Swans)","LC"
"411","Pteronetta hartlaubii","Hartlaub's Duck","Anatidae (Ducks, Geese, Swans)","LC"
"389","Cyanochen cyanoptera","Blue-winged Goose","Anatidae (Ducks, Geese, Swans)","VU"
"467","Marmaronetta angustirostris","Marbled Teal","Anatidae (Ducks, Geese, Swans)","VU"
"469","Netta rufina","Red-crested Pochard","Anatidae (Ducks, Geese, Swans)","LC"
"471","Netta erythrophthalma","Southern Pochard","Anatidae (Ducks, Geese, Swans)","LC"
"472","Aythya ferina","Common Pochard","Anatidae (Ducks, Geese, Swans)","VU"
"477","Aythya innotata","Madagascar Pochard","Anatidae (Ducks, Geese, Swans)","CR"
"476","Aythya nyroca","Ferruginous Duck","Anatidae (Ducks, Geese, Swans)","NT"
"480","Aythya fuligula","Tufted Duck","Anatidae (Ducks, Geese, Swans)","LC"
"460","Spatula querquedula","Garganey","Anatidae (Ducks, Geese, Swans)","LC"
"465","Spatula hottentota","Spotted Teal","Anatidae (Ducks, Geese, Swans)","LC"
"445","Spatula smithii","Cape Shoveler","Anatidae (Ducks, Geese, Swans)","LC"
"448","Spatula clypeata","Northern Shoveler","Anatidae (Ducks, Geese, Swans)","LC"
"427","Mareca strepera","Gadwall","Anatidae (Ducks, Geese, Swans)","LC"
"429","Mareca penelope","Eurasian Wigeon","Anatidae (Ducks, Geese, Swans)","LC"
"432","Anas sparsa","African Black Duck","Anatidae (Ducks, Geese, Swans)","LC"
"441","Anas undulata","Yellow-billed Duck","Anatidae (Ducks, Geese, Swans)","LC"
"442","Anas melleri","Meller's Duck","Anatidae (Ducks, Geese, Swans)","EN"
"435","Anas platyrhynchos","Mallard","Anatidae (Ducks, Geese, Swans)","LC"
"30072","Anas theodori","Mauritius Duck","Anatidae (Ducks, Geese, Swans)","EX"
"449","Anas bernieri","Madagascar Teal","Anatidae (Ducks, Geese, Swans)","EN"
"426","Anas capensis","Cape Teal","Anatidae (Ducks, Geese, Swans)","LC"
"455","Anas erythrorhyncha","Red-billed Teal","Anatidae (Ducks, Geese, Swans)","LC"
"457","Anas acuta","Northern Pintail","Anatidae (Ducks, Geese, Swans)","LC"
"462","Anas crecca","Common Teal","Anatidae (Ducks, Geese, Swans)","LC"
"3628","Tachybaptus ruficollis","Little Grebe","Podicipedidae (Grebes)","LC"
"3631","Tachybaptus pelzelnii","Madagascar Grebe","Podicipedidae (Grebes)","EN"
"3630","Tachybaptus rufolavatus","Alaotra Grebe","Podicipedidae (Grebes)","EX"
"3639","Podiceps cristatus","Great Crested Grebe","Podicipedidae (Grebes)","LC"
"3641","Podiceps nigricollis","Black-necked Grebe","Podicipedidae (Grebes)","LC"
"3769","Phoenicopterus roseus","Greater Flamingo","Phoenicopteridae (Flamingos)","LC"
"3771","Phoeniconaias minor","Lesser Flamingo","Phoenicopteridae (Flamingos)","NT"
"3648","Phaethon aethereus","Red-billed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"3649","Phaethon rubricauda","Red-tailed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"3650","Phaethon lepturus","White-tailed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"2954","Mesitornis variegatus","White-breasted Mesite","Mesitornithidae (Mesites)","VU"
"2955","Mesitornis unicolor","Brown Mesite","Mesitornithidae (Mesites)","VU"
"2956","Monias benschi","Subdesert Mesite","Mesitornithidae (Mesites)","VU"
"2444","Columba livia","Rock Dove","Columbidae (Pigeons, Doves)","LC"
"2447","Columba guinea","Speckled Pigeon","Columbidae (Pigeons, Doves)","LC"
"2448","Columba albitorques","White-collared Pigeon","Columbidae (Pigeons, Doves)","LC"
"2449","Columba oenas","Stock Dove","Columbidae (Pigeons, Doves)","LC"
"2450","Columba oliviae","Somali Pigeon","Columbidae (Pigeons, Doves)","DD"
"2452","Columba palumbus","Common Woodpigeon","Columbidae (Pigeons, Doves)","LC"
"2456","Columba unicincta","Afep Pigeon","Columbidae (Pigeons, Doves)","LC"
"2459","Columba arquatrix","African Olive-pigeon","Columbidae (Pigeons, Doves)","LC"
"2457","Columba sjostedti","Cameroon Olive-pigeon","Columbidae (Pigeons, Doves)","LC"
"2458","Columba thomensis","Sao Tome Olive-pigeon","Columbidae (Pigeons, Doves)","EN"
"2460","Columba pollenii","Comoro Olive-pigeon","Columbidae (Pigeons, Doves)","NT"
"2462","Columba albinucha","White-naped Pigeon","Columbidae (Pigeons, Doves)","NT"
"2494","Columba delegorguei","Eastern Bronze-naped Pigeon","Columbidae (Pigeons, Doves)","LC"
"2492","Columba iriditorques","Western Bronze-naped Pigeon","Columbidae (Pigeons, Doves)","LC"
"2493","Columba malherbii","Sao Tome Bronze-naped Pigeon","Columbidae (Pigeons, Doves)","NT"
"1017080","Columba thiriouxi","Mauritius Woodpigeon","Columbidae (Pigeons, Doves)","EX"
"2496","Aplopelia larvata","Lemon Dove","Columbidae (Pigeons, Doves)","LC"
"2498","Streptopelia turtur","European Turtle-dove","Columbidae (Pigeons, Doves)","VU"
"2500","Streptopelia lugens","Dusky Turtle-dove","Columbidae (Pigeons, Doves)","LC"
"2499","Streptopelia hypopyrrha","Adamawa Turtle-dove","Columbidae (Pigeons, Doves)","LC"
"1016754","Streptopelia decaocto","Eurasian Collared-dove","Columbidae (Pigeons, Doves)","LC"
"2510","Streptopelia roseogrisea","African Collared-dove","Columbidae (Pigeons, Doves)","LC"
"2511","Streptopelia reichenowi","White-winged Collared-dove","Columbidae (Pigeons, Doves)","NT"
"2504","Streptopelia decipiens","Mourning Collared-dove","Columbidae (Pigeons, Doves)","LC"
"2508","Streptopelia semitorquata","Red-eyed Dove","Columbidae (Pigeons, Doves)","LC"
"2506","Streptopelia capicola","Ring-necked Dove","Columbidae (Pigeons, Doves)","LC"
"2505","Streptopelia vinacea","Vinaceous Dove","Columbidae (Pigeons, Doves)","LC"
"2502","Spilopelia senegalensis","Laughing Dove","Columbidae (Pigeons, Doves)","LC"
"2495","Nesoenas picturatus","Madagascar Turtle-dove","Columbidae (Pigeons, Doves)","LC"
"2497","Nesoenas mayeri","Pink Pigeon","Columbidae (Pigeons, Doves)","VU"
"30085","Nesoenas duboisi","Reunion Pigeon","Columbidae (Pigeons, Doves)","EX"
"1017081","Nesoenas cicur","Mauritius Turtle-dove","Columbidae (Pigeons, Doves)","EX"
"30087","Nesoenas rodericanus","Rodrigues Turtle-dove","Columbidae (Pigeons, Doves)","EX"
"2441","Raphus cucullatus","Dodo","Columbidae (Pigeons, Doves)","EX"
"2443","Pezophaps solitaria","Rodrigues Solitaire","Columbidae (Pigeons, Doves)","EX"
"2529","Turtur chalcospilos","Emerald-spotted Wood-dove","Columbidae (Pigeons, Doves)","LC"
"2528","Turtur abyssinicus","Black-billed Wood-dove","Columbidae (Pigeons, Doves)","LC"
"2530","Turtur afer","Blue-spotted Wood-dove","Columbidae (Pigeons, Doves)","LC"
"2531","Turtur tympanistria","Tambourine Dove","Columbidae (Pigeons, Doves)","LC"
"2532","Turtur brehmeri","Blue-headed Wood-dove","Columbidae (Pigeons, Doves)","LC"
"2533","Oena capensis","Namaqua Dove","Columbidae (Pigeons, Doves)","LC"
"2643","Treron waalia","Bruce's Green-pigeon","Columbidae (Pigeons, Doves)","LC"
"1016840","Treron griveaudi","Comoro Green-pigeon","Columbidae (Pigeons, Doves)","EN"
"1016764","Treron australis","Madagascar Green-pigeon","Columbidae (Pigeons, Doves)","LC"
"1016919","Treron calvus","African Green-pigeon","Columbidae (Pigeons, Doves)","LC"
"1016920","Treron delalandii","Grey-breasted Green-pigeon","Columbidae (Pigeons, Doves)","LC"
"2646","Treron pembaensis","Pemba Green-pigeon","Columbidae (Pigeons, Doves)","VU"
"2645","Treron sanctithomae","Sao Tome Green-pigeon","Columbidae (Pigeons, Doves)","EN"
"2708","Alectroenas nitidissimus","Mauritius Blue-pigeon","Columbidae (Pigeons, Doves)","EX"
"1016995","Alectroenas payandeei","Rodrigues Blue-pigeon","Columbidae (Pigeons, Doves)","EX"
"2706","Alectroenas madagascariensis","Madagascar Blue-pigeon","Columbidae (Pigeons, Doves)","LC"
"2707","Alectroenas sganzini","Comoro Blue-pigeon","Columbidae (Pigeons, Doves)","NT"
"2709","Alectroenas pulcherrimus","Seychelles Blue-pigeon","Columbidae (Pigeons, Doves)","LC"
"2964","Pterocles orientalis","Black-bellied Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2960","Pterocles namaqua","Namaqua Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2961","Pterocles exustus","Chestnut-bellied Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2962","Pterocles senegallus","Spotted Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2963","Pterocles gutturalis","Yellow-throated Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2966","Pterocles personatus","Madagascar Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2965","Pterocles coronatus","Crowned Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2959","Pterocles alchata","Pin-tailed Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2972","Pterocles burchelli","Burchell's Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2967","Pterocles decoratus","Black-faced Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2968","Pterocles bicinctus","Double-banded Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2969","Pterocles quadricinctus","Four-banded Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2971","Pterocles lichtensteinii","Lichtenstein's Sandgrouse","Pteroclidae (Sandgrouse)","LC"
"2428","Gactornis enarratus","Collared Nightjar","Caprimulgidae (Nightjars)","LC"
"2399","Caprimulgus ruficollis","Red-necked Nightjar","Caprimulgidae (Nightjars)","LC"
"2401","Caprimulgus europaeus","European Nightjar","Caprimulgidae (Nightjars)","LC"
"2402","Caprimulgus fraenatus","Sombre Nightjar","Caprimulgidae (Nightjars)","LC"
"2403","Caprimulgus rufigena","Rufous-cheeked Nightjar","Caprimulgidae (Nightjars)","LC"
"2404","Caprimulgus aegyptius","Egyptian Nightjar","Caprimulgidae (Nightjars)","LC"
"2407","Caprimulgus nubicus","Nubian Nightjar","Caprimulgidae (Nightjars)","LC"
"2408","Caprimulgus eximius","Golden Nightjar","Caprimulgidae (Nightjars)","LC"
"2414","Caprimulgus donaldsoni","Donaldson-Smith's Nightjar","Caprimulgidae (Nightjars)","LC"
"31093","Caprimulgus pectoralis","Fiery-necked Nightjar","Caprimulgidae (Nightjars)","LC"
"31094","Caprimulgus poliocephalus","Montane Nightjar","Caprimulgidae (Nightjars)","LC"
"2409","Caprimulgus madagascariensis","Madagascar Nightjar","Caprimulgidae (Nightjars)","LC"
"2421","Caprimulgus natalensis","Swamp Nightjar","Caprimulgidae (Nightjars)","LC"
"9779","Caprimulgus solala","Nechisar Nightjar","Caprimulgidae (Nightjars)","VU"
"2422","Caprimulgus inornatus","Plain Nightjar","Caprimulgidae (Nightjars)","LC"
"2423","Caprimulgus stellatus","Star-spotted Nightjar","Caprimulgidae (Nightjars)","LC"
"2425","Caprimulgus tristigma","Freckled Nightjar","Caprimulgidae (Nightjars)","LC"
"2417","Caprimulgus prigoginei","Prigogine's Nightjar","Caprimulgidae (Nightjars)","EN"
"2429","Caprimulgus batesi","Bates's Nightjar","Caprimulgidae (Nightjars)","LC"
"2430","Caprimulgus climacurus","Long-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2431","Caprimulgus clarus","Slender-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2432","Caprimulgus fossii","Mozambique Nightjar","Caprimulgidae (Nightjars)","LC"
"2433","Caprimulgus longipennis","Standard-winged Nightjar","Caprimulgidae (Nightjars)","LC"
"2434","Caprimulgus vexillarius","Pennant-winged Nightjar","Caprimulgidae (Nightjars)","LC"
"2398","Veles binotatus","Brown Nightjar","Caprimulgidae (Nightjars)","LC"
"1741","Zoonavena grandidieri","Madagascar Spinetail","Apodidae (Swifts)","LC"
"1742","Zoonavena thomensis","Sao Tome Spinetail","Apodidae (Swifts)","LC"
"1744","Telacanthura ussheri","Mottled Spinetail","Apodidae (Swifts)","LC"
"1745","Telacanthura melanopygia","Black Spinetail","Apodidae (Swifts)","LC"
"1747","Rhaphidura sabini","Sabine's Spinetail","Apodidae (Swifts)","LC"
"1748","Neafrapus cassini","Cassin's Spinetail","Apodidae (Swifts)","LC"
"1749","Neafrapus boehmi","Böhm's Spinetail","Apodidae (Swifts)","LC"
"1711","Aerodramus francicus","Mascarene Swiftlet","Apodidae (Swifts)","NT"
"1710","Aerodramus elaphrus","Seychelles Swiftlet","Apodidae (Swifts)","VU"
"1099012","Schoutedenapus myoptilus","Scarce Swift","Apodidae (Swifts)","LC"
"1099010","Cypsiurus parvus","African Palm-swift","Apodidae (Swifts)","LC"
"1099011","Cypsiurus gracilis","Madagascar Palm-swift","Apodidae (Swifts)","LC"
"1773","Tachymarptis melba","Alpine Swift","Apodidae (Swifts)","LC"
"1774","Tachymarptis aequatorialis","Mottled Swift","Apodidae (Swifts)","LC"
"1791","Apus caffer","White-rumped Swift","Apodidae (Swifts)","LC"
"1792","Apus batesi","Bates's Swift","Apodidae (Swifts)","LC"
"112637","Apus horus","Horus Swift","Apodidae (Swifts)","LC"
"1787","Apus affinis","Little Swift","Apodidae (Swifts)","LC"
"1778","Apus niansae","Nyanza Swift","Apodidae (Swifts)","LC"
"1783","Apus bradfieldi","Bradfield's Swift","Apodidae (Swifts)","LC"
"1780","Apus barbatus","African Swift","Apodidae (Swifts)","LC"
"1781","Apus sladeniae","Fernando Po Swift","Apodidae (Swifts)","DD"
"1784","Apus balstoni","Madagascar Swift","Apodidae (Swifts)","LC"
"1782","Apus berliozi","Forbes-Watson's Swift","Apodidae (Swifts)","LC"
"1777","Apus unicolor","Plain Swift","Apodidae (Swifts)","LC"
"1775","Apus alexandri","Alexander's Swift","Apodidae (Swifts)","LC"
"1779","Apus pallidus","Pallid Swift","Apodidae (Swifts)","LC"
"1776","Apus apus","Common Swift","Apodidae (Swifts)","LC"
"1261","Coua delalandei","Snail-eating Coua","Cuculidae (Cuckoos)","EX"
"1262","Coua gigas","Giant Coua","Cuculidae (Cuckoos)","LC"
"1263","Coua coquereli","Coquerel's Coua","Cuculidae (Cuckoos)","LC"
"1264","Coua serriana","Red-breasted Coua","Cuculidae (Cuckoos)","LC"
"1265","Coua reynaudii","Red-fronted Coua","Cuculidae (Cuckoos)","LC"
"1266","Coua cursor","Running Coua","Cuculidae (Cuckoos)","LC"
"1016481","Coua ruficeps","Red-capped Coua","Cuculidae (Cuckoos)","LC"
"1016483","Coua olivaceiceps","Olive-capped Coua","Cuculidae (Cuckoos)","LC"
"1016485","Coua cristata","Crested Coua","Cuculidae (Cuckoos)","LC"
"1016487","Coua pyropyga","Chestnut-vented Coua","Cuculidae (Cuckoos)","LC"
"1269","Coua verreauxi","Verreaux's Coua","Cuculidae (Cuckoos)","LC"
"1270","Coua caerulea","Blue Coua","Cuculidae (Cuckoos)","LC"
"1291","Centropus anselli","Gabon Coucal","Cuculidae (Cuckoos)","LC"
"1290","Centropus leucogaster","Black-throated Coucal","Cuculidae (Cuckoos)","LC"
"1295","Centropus senegalensis","Senegal Coucal","Cuculidae (Cuckoos)","LC"
"1293","Centropus monachus","Blue-headed Coucal","Cuculidae (Cuckoos)","LC"
"1294","Centropus cupreicaudus","Coppery-tailed Coucal","Cuculidae (Cuckoos)","LC"
"1296","Centropus superciliosus","White-browed Coucal","Cuculidae (Cuckoos)","LC"
"1286","Centropus toulou","Madagascar Coucal","Cuculidae (Cuckoos)","LC"
"1287","Centropus grillii","Black Coucal","Cuculidae (Cuckoos)","LC"
"1016525","Ceuthmochares aereus","Chattering Yellowbill","Cuculidae (Cuckoos)","LC"
"1016528","Ceuthmochares australis","Whistling Yellowbill","Cuculidae (Cuckoos)","LC"
"1192","Clamator jacobinus","Jacobin Cuckoo","Cuculidae (Cuckoos)","LC"
"1193","Clamator levaillantii","Levaillant's Cuckoo","Cuculidae (Cuckoos)","LC"
"1195","Clamator glandarius","Great Spotted Cuckoo","Cuculidae (Cuckoos)","LC"
"30110","Nannococcyx psix","St Helena Cuckoo","Cuculidae (Cuckoos)","EX"
"1196","Pachycoccyx audeberti","Thick-billed Cuckoo","Cuculidae (Cuckoos)","LC"
"1234","Chrysococcyx flavigularis","Yellow-throated Cuckoo","Cuculidae (Cuckoos)","LC"
"1235","Chrysococcyx klaas","Klaas's Cuckoo","Cuculidae (Cuckoos)","LC"
"1236","Chrysococcyx cupreus","African Emerald Cuckoo","Cuculidae (Cuckoos)","LC"
"1237","Chrysococcyx caprius","Diederik Cuckoo","Cuculidae (Cuckoos)","LC"
"1101848","Cercococcyx lemaireae","Whistling Long-tailed Cuckoo","Cuculidae (Cuckoos)","NT"
"1101847","Cercococcyx mechowi","Dusky Long-tailed Cuckoo","Cuculidae (Cuckoos)","LC"
"1212","Cercococcyx olivinus","Olive Long-tailed Cuckoo","Cuculidae (Cuckoos)","LC"
"1213","Cercococcyx montanus","Barred Long-tailed Cuckoo","Cuculidae (Cuckoos)","LC"
"1202","Cuculus solitarius","Red-chested Cuckoo","Cuculidae (Cuckoos)","LC"
"1203","Cuculus clamosus","Black Cuckoo","Cuculidae (Cuckoos)","LC"
"1205","Cuculus canorus","Common Cuckoo","Cuculidae (Cuckoos)","LC"
"1206","Cuculus gularis","African Cuckoo","Cuculidae (Cuckoos)","LC"
"1208","Cuculus poliocephalus","Lesser Cuckoo","Cuculidae (Cuckoos)","LC"
"1209","Cuculus rochii","Madagascar Cuckoo","Cuculidae (Cuckoos)","LC"
"2800","Podica senegalensis","African Finfoot","Heliornithidae (Finfoots)","LC"
"2809","Sarothrura pulchra","White-spotted Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2810","Sarothrura elegans","Buff-spotted Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2811","Sarothrura rufa","Red-chested Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2812","Sarothrura lugens","Chestnut-headed Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2813","Sarothrura boehmi","Streaky-breasted Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2814","Sarothrura affinis","Striped Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2815","Sarothrura insularis","Madagascar Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2816","Sarothrura ayresi","White-winged Flufftail","Rallidae (Rails, Gallinules, Coots)","CR"
"2817","Sarothrura watersi","Slender-billed Flufftail","Rallidae (Rails, Gallinules, Coots)","EN"
"2818","Himantornis haematopus","Nkulengu Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2819","Canirallus oculeus","Grey-throated Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2820","Mentocrex kioloides","Madagascar Wood-rail","Rallidae (Rails, Gallinules, Coots)","LC"
"112665","Mentocrex beankaensis","Tsingy Wood-rail","Rallidae (Rails, Gallinules, Coots)","NT"
"2881","Laterallus rogersi","Inaccessible Rail","Rallidae (Rails, Gallinules, Coots)","VU"
"30093","Laterallus podarces","St Helena Crake","Rallidae (Rails, Gallinules, Coots)","EX"
"1016504","Rallus aquaticus","Western Water Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2871","Rallus caerulescens","African Rail","Rallidae (Rails, Gallinules, Coots)","LC"
